"Station","DBKEY","Daily.Date","Data.Value","Qualifer","Revision.Date","Date"
"S77_T","65461","15-JUN-2015",10.78,"","22-FEB-2021",2015-06-15
"S77_T","65461","16-JUN-2015",11.14,"","22-FEB-2021",2015-06-16
"S77_T","65461","17-JUN-2015",10.8,"","22-FEB-2021",2015-06-17
"S77_T","65461","18-JUN-2015",10.42,"","22-FEB-2021",2015-06-18
"S77_T","65461","19-JUN-2015",10.47,"","22-FEB-2021",2015-06-19
"S77_T","65461","20-JUN-2015",10.58,"","22-FEB-2021",2015-06-20
"S77_T","65461","21-JUN-2015",10.7,"","22-FEB-2021",2015-06-21
"S77_T","65461","22-JUN-2015",10.71,"","22-FEB-2021",2015-06-22
"S77_T","65461","23-JUN-2015",10.68,"","22-FEB-2021",2015-06-23
"S77_T","65461","24-JUN-2015",11.01,"","22-FEB-2021",2015-06-24
"S77_T","65461","25-JUN-2015",11.14,"","22-FEB-2021",2015-06-25
"S77_T","65461","26-JUN-2015",10.95,"","22-FEB-2021",2015-06-26
"S77_T","65461","27-JUN-2015",10.91,"","22-FEB-2021",2015-06-27
"S77_T","65461","28-JUN-2015",10.91,"","22-FEB-2021",2015-06-28
"S77_T","65461","29-JUN-2015",10.81,"","22-FEB-2021",2015-06-29
"S77_T","65461","30-JUN-2015",10.8,"","22-FEB-2021",2015-06-30
"S77_T","65461","01-JUL-2015",10.96,"","22-FEB-2021",2015-07-01
"S77_T","65461","02-JUL-2015",10.93,"","22-FEB-2021",2015-07-02
"S77_T","65461","03-JUL-2015",10.7,"","22-FEB-2021",2015-07-03
"S77_T","65461","04-JUL-2015",10.61,"","22-FEB-2021",2015-07-04
"S77_T","65461","05-JUL-2015",10.71,"","22-FEB-2021",2015-07-05
"S77_T","65461","06-JUL-2015",10.94,"","22-FEB-2021",2015-07-06
"S77_T","65461","07-JUL-2015",10.9,"","22-FEB-2021",2015-07-07
"S77_T","65461","08-JUL-2015",10.86,"","22-FEB-2021",2015-07-08
"S77_T","65461","09-JUL-2015",10.79,"","22-FEB-2021",2015-07-09
"S77_T","65461","10-JUL-2015",10.76,"","22-FEB-2021",2015-07-10
"S77_T","65461","11-JUL-2015",10.87,"","22-FEB-2021",2015-07-11
"S77_T","65461","12-JUL-2015",11,"","22-FEB-2021",2015-07-12
"S77_T","65461","13-JUL-2015",10.73,"","22-FEB-2021",2015-07-13
"S77_T","65461","14-JUL-2015",10.67,"","22-FEB-2021",2015-07-14
"S77_T","65461","15-JUL-2015",10.84,"","22-FEB-2021",2015-07-15
"S77_T","65461","16-JUL-2015",10.9,"","22-FEB-2021",2015-07-16
"S77_T","65461","17-JUL-2015",11.03,"","22-FEB-2021",2015-07-17
"S77_T","65461","18-JUL-2015",11,"","22-FEB-2021",2015-07-18
"S77_T","65461","19-JUL-2015",10.75,"","22-FEB-2021",2015-07-19
"S77_T","65461","20-JUL-2015",10.88,"","22-FEB-2021",2015-07-20
"S77_T","65461","21-JUL-2015",10.93,"","22-FEB-2021",2015-07-21
"S77_T","65461","22-JUL-2015",10.82,"","22-FEB-2021",2015-07-22
"S77_T","65461","23-JUL-2015",10.81,"","22-FEB-2021",2015-07-23
"S77_T","65461","24-JUL-2015",10.83,"","22-FEB-2021",2015-07-24
"S77_T","65461","25-JUL-2015",11.11,"","22-FEB-2021",2015-07-25
"S77_T","65461","26-JUL-2015",11.25,"","22-FEB-2021",2015-07-26
"S77_T","65461","27-JUL-2015",10.94,"","22-FEB-2021",2015-07-27
"S77_T","65461","28-JUL-2015",10.83,"","22-FEB-2021",2015-07-28
"S77_T","65461","29-JUL-2015",10.87,"","22-FEB-2021",2015-07-29
"S77_T","65461","30-JUL-2015",11.11,"","22-FEB-2021",2015-07-30
"S77_T","65461","31-JUL-2015",11.15,"","22-FEB-2021",2015-07-31
"S77_T","65461","01-AUG-2015",10.97,"","22-FEB-2021",2015-08-01
"S77_T","65461","02-AUG-2015",10.99,"","22-FEB-2021",2015-08-02
"S77_T","65461","03-AUG-2015",11.04,"","22-FEB-2021",2015-08-03
"S77_T","65461","04-AUG-2015",11.04,"","22-FEB-2021",2015-08-04
"S77_T","65461","05-AUG-2015",10.79,"","22-FEB-2021",2015-08-05
"S77_T","65461","06-AUG-2015",10.85,"","22-FEB-2021",2015-08-06
"S77_T","65461","07-AUG-2015",10.74,"","22-FEB-2021",2015-08-07
"S77_T","65461","08-AUG-2015",10.73,"","22-FEB-2021",2015-08-08
"S77_T","65461","09-AUG-2015",10.83,"","22-FEB-2021",2015-08-09
"S77_T","65461","10-AUG-2015",11.02,"","22-FEB-2021",2015-08-10
"S77_T","65461","11-AUG-2015",10.74,"","22-FEB-2021",2015-08-11
"S77_T","65461","12-AUG-2015",10.76,"","22-FEB-2021",2015-08-12
"S77_T","65461","13-AUG-2015",10.79,"","22-FEB-2021",2015-08-13
"S77_T","65461","14-AUG-2015",10.87,"","22-FEB-2021",2015-08-14
"S77_T","65461","15-AUG-2015",11.2,"","22-FEB-2021",2015-08-15
"S77_T","65461","16-AUG-2015",11.2,"","22-FEB-2021",2015-08-16
"S77_T","65461","17-AUG-2015",11.01,"","22-FEB-2021",2015-08-17
"S77_T","65461","18-AUG-2015",11.38,"","22-FEB-2021",2015-08-18
"S77_T","65461","19-AUG-2015",11.07,"","22-FEB-2021",2015-08-19
"S77_T","65461","20-AUG-2015",10.83,"","22-FEB-2021",2015-08-20
"S77_T","65461","21-AUG-2015",11.28,"","22-FEB-2021",2015-08-21
"S77_T","65461","22-AUG-2015",10.87,"","22-FEB-2021",2015-08-22
"S77_T","65461","23-AUG-2015",10.99,"","22-FEB-2021",2015-08-23
"S77_T","65461","24-AUG-2015",10.79,"","22-FEB-2021",2015-08-24
"S77_T","65461","25-AUG-2015",10.98,"","22-FEB-2021",2015-08-25
"S77_T","65461","26-AUG-2015",11.15,"","22-FEB-2021",2015-08-26
"S77_T","65461","27-AUG-2015",11.07,"","22-FEB-2021",2015-08-27
"S77_T","65461","28-AUG-2015",11.11,"","22-FEB-2021",2015-08-28
"S77_T","65461","29-AUG-2015",10.74,"","22-FEB-2021",2015-08-29
"S77_T","65461","30-AUG-2015",10.75,"","22-FEB-2021",2015-08-30
"S77_T","65461","31-AUG-2015",10.89,"","22-FEB-2021",2015-08-31
"S77_T","65461","01-SEP-2015",10.84,"","22-FEB-2021",2015-09-01
"S77_T","65461","02-SEP-2015",10.87,"","22-FEB-2021",2015-09-02
"S77_T","65461","03-SEP-2015",10.84,"","22-FEB-2021",2015-09-03
"S77_T","65461","04-SEP-2015",10.79,"","22-FEB-2021",2015-09-04
"S77_T","65461","05-SEP-2015",10.9,"","22-FEB-2021",2015-09-05
"S77_T","65461","06-SEP-2015",10.8,"","22-FEB-2021",2015-09-06
"S77_T","65461","07-SEP-2015",10.66,"","22-FEB-2021",2015-09-07
"S77_T","65461","08-SEP-2015",10.9,"","22-FEB-2021",2015-09-08
"S77_T","65461","09-SEP-2015",10.89,"","22-FEB-2021",2015-09-09
"S77_T","65461","10-SEP-2015",10.92,"","22-FEB-2021",2015-09-10
"S77_T","65461","11-SEP-2015",10.99,"","22-FEB-2021",2015-09-11
"S77_T","65461","12-SEP-2015",11.02,"","22-FEB-2021",2015-09-12
"S77_T","65461","13-SEP-2015",11.11,"","22-FEB-2021",2015-09-13
"S77_T","65461","14-SEP-2015",11.15,"","22-FEB-2021",2015-09-14
"S77_T","65461","15-SEP-2015",11.02,"","22-FEB-2021",2015-09-15
"S77_T","65461","16-SEP-2015",10.97,"","22-FEB-2021",2015-09-16
"S77_T","65461","17-SEP-2015",11.26,"","22-FEB-2021",2015-09-17
"S77_T","65461","18-SEP-2015",11.48,"","22-FEB-2021",2015-09-18
"S77_T","65461","19-SEP-2015",11.06,"","22-FEB-2021",2015-09-19
"S77_T","65461","20-SEP-2015",10.76,"","22-FEB-2021",2015-09-20
"S77_T","65461","21-SEP-2015",10.73,"","22-FEB-2021",2015-09-21
"S77_T","65461","22-SEP-2015",10.69,"","22-FEB-2021",2015-09-22
"S77_T","65461","23-SEP-2015",10.98,"","22-FEB-2021",2015-09-23
"S77_T","65461","24-SEP-2015",11.02,"","22-FEB-2021",2015-09-24
"S77_T","65461","25-SEP-2015",11.11,"","22-FEB-2021",2015-09-25
"S77_T","65461","26-SEP-2015",11.17,"","22-FEB-2021",2015-09-26
"S77_T","65461","27-SEP-2015",11.15,"","22-FEB-2021",2015-09-27
"S77_T","65461","28-SEP-2015",10.92,"","22-FEB-2021",2015-09-28
"S77_T","65461","29-SEP-2015",10.9,"","22-FEB-2021",2015-09-29
"S77_T","65461","30-SEP-2015",10.75,"","22-FEB-2021",2015-09-30
"S77_T","65461","01-OCT-2015",10.81,"","22-FEB-2021",2015-10-01
"S77_T","65461","02-OCT-2015",10.87,"","22-FEB-2021",2015-10-02
"S77_T","65461","03-OCT-2015",10.79,"","22-FEB-2021",2015-10-03
"S77_T","65461","04-OCT-2015",10.85,"","22-FEB-2021",2015-10-04
"S77_T","65461","05-OCT-2015",11.04,"","22-FEB-2021",2015-10-05
"S77_T","65461","06-OCT-2015",11.01,"","22-FEB-2021",2015-10-06
"S77_T","65461","07-OCT-2015",10.86,"","22-FEB-2021",2015-10-07
"S77_T","65461","08-OCT-2015",10.91,"","22-FEB-2021",2015-10-08
"S77_T","65461","09-OCT-2015",11.05,"","22-FEB-2021",2015-10-09
"S77_T","65461","10-OCT-2015",11.03,"","22-FEB-2021",2015-10-10
"S77_T","65461","11-OCT-2015",10.92,"","22-FEB-2021",2015-10-11
"S77_T","65461","12-OCT-2015",10.87,"","22-FEB-2021",2015-10-12
"S77_T","65461","13-OCT-2015",10.99,"","22-FEB-2021",2015-10-13
"S77_T","65461","14-OCT-2015",10.88,"","22-FEB-2021",2015-10-14
"S77_T","65461","15-OCT-2015",10.66,"","22-FEB-2021",2015-10-15
"S77_T","65461","16-OCT-2015",10.72,"","22-FEB-2021",2015-10-16
"S77_T","65461","17-OCT-2015",10.78,"","22-FEB-2021",2015-10-17
"S77_T","65461","18-OCT-2015",10.84,"","22-FEB-2021",2015-10-18
"S77_T","65461","19-OCT-2015",10.78,"","22-FEB-2021",2015-10-19
"S77_T","65461","20-OCT-2015",10.63,"","22-FEB-2021",2015-10-20
"S77_T","65461","21-OCT-2015",10.92,"","22-FEB-2021",2015-10-21
"S77_T","65461","22-OCT-2015",11.08,"","22-FEB-2021",2015-10-22
"S77_T","65461","23-OCT-2015",10.83,"","22-FEB-2021",2015-10-23
"S77_T","65461","24-OCT-2015",10.69,"","22-FEB-2021",2015-10-24
"S77_T","65461","25-OCT-2015",10.85,"","22-FEB-2021",2015-10-25
"S77_T","65461","26-OCT-2015",10.84,"","22-FEB-2021",2015-10-26
"S77_T","65461","27-OCT-2015",10.72,"","22-FEB-2021",2015-10-27
"S77_T","65461","28-OCT-2015",10.78,"","22-FEB-2021",2015-10-28
"S77_T","65461","29-OCT-2015",10.94,"","22-FEB-2021",2015-10-29
"S77_T","65461","30-OCT-2015",10.83,"","22-FEB-2021",2015-10-30
"S77_T","65461","31-OCT-2015",10.72,"","22-FEB-2021",2015-10-31
"S77_T","65461","01-NOV-2015",10.91,"","22-FEB-2021",2015-11-01
"S77_T","65461","02-NOV-2015",10.95,"","22-FEB-2021",2015-11-02
"S77_T","65461","03-NOV-2015",10.92,"","22-FEB-2021",2015-11-03
"S77_T","65461","04-NOV-2015",10.77,"","22-FEB-2021",2015-11-04
"S77_T","65461","05-NOV-2015",10.87,"","22-FEB-2021",2015-11-05
"S77_T","65461","06-NOV-2015",10.82,"","22-FEB-2021",2015-11-06
"S77_T","65461","07-NOV-2015",10.92,"","22-FEB-2021",2015-11-07
"S77_T","65461","08-NOV-2015",10.84,"","22-FEB-2021",2015-11-08
"S77_T","65461","09-NOV-2015",10.89,"","22-FEB-2021",2015-11-09
"S77_T","65461","10-NOV-2015",10.9,"","22-FEB-2021",2015-11-10
"S77_T","65461","11-NOV-2015",11.16,"","22-FEB-2021",2015-11-11
"S77_T","65461","12-NOV-2015",11.06,"","22-FEB-2021",2015-11-12
"S77_T","65461","13-NOV-2015",10.8,"","22-FEB-2021",2015-11-13
"S77_T","65461","14-NOV-2015",10.82,"","22-FEB-2021",2015-11-14
"S77_T","65461","15-NOV-2015",10.7,"","22-FEB-2021",2015-11-15
"S77_T","65461","16-NOV-2015",10.81,"","22-FEB-2021",2015-11-16
"S77_T","65461","17-NOV-2015",10.69,"","22-FEB-2021",2015-11-17
"S77_T","65461","18-NOV-2015",11.05,"","22-FEB-2021",2015-11-18
"S77_T","65461","19-NOV-2015",11.31,"","22-FEB-2021",2015-11-19
"S77_T","65461","20-NOV-2015",11.05,"","22-FEB-2021",2015-11-20
"S77_T","65461","21-NOV-2015",10.98,"","22-FEB-2021",2015-11-21
"S77_T","65461","22-NOV-2015",11.17,"","22-FEB-2021",2015-11-22
"S77_T","65461","23-NOV-2015",10.95,"","22-FEB-2021",2015-11-23
"S77_T","65461","24-NOV-2015",10.88,"","22-FEB-2021",2015-11-24
"S77_T","65461","25-NOV-2015",10.78,"","22-FEB-2021",2015-11-25
"S77_T","65461","26-NOV-2015",11.12,"","22-FEB-2021",2015-11-26
"S77_T","65461","27-NOV-2015",11.16,"","22-FEB-2021",2015-11-27
"S77_T","65461","28-NOV-2015",11.08,"","22-FEB-2021",2015-11-28
"S77_T","65461","29-NOV-2015",11.09,"","22-FEB-2021",2015-11-29
"S77_T","65461","30-NOV-2015",10.97,"","22-FEB-2021",2015-11-30
"S77_T","65461","01-DEC-2015",10.9,"","22-FEB-2021",2015-12-01
"S77_T","65461","02-DEC-2015",11.09,"","22-FEB-2021",2015-12-02
"S77_T","65461","03-DEC-2015",11.3,"","22-FEB-2021",2015-12-03
"S77_T","65461","04-DEC-2015",11.4,"","22-FEB-2021",2015-12-04
"S77_T","65461","05-DEC-2015",11.31,"","22-FEB-2021",2015-12-05
"S77_T","65461","06-DEC-2015",11.02,"","22-FEB-2021",2015-12-06
"S77_T","65461","07-DEC-2015",11.09,"","22-FEB-2021",2015-12-07
"S77_T","65461","08-DEC-2015",10.83,"","22-FEB-2021",2015-12-08
"S77_T","65461","09-DEC-2015",10.93,"","22-FEB-2021",2015-12-09
"S77_T","65461","10-DEC-2015",11.23,"","22-FEB-2021",2015-12-10
"S77_T","65461","11-DEC-2015",11.13,"","22-FEB-2021",2015-12-11
"S77_T","65461","12-DEC-2015",10.96,"","22-FEB-2021",2015-12-12
"S77_T","65461","13-DEC-2015",11.22,"","22-FEB-2021",2015-12-13
"S77_T","65461","14-DEC-2015",11.29,"","22-FEB-2021",2015-12-14
"S77_T","65461","15-DEC-2015",11.22,"","22-FEB-2021",2015-12-15
"S77_T","65461","16-DEC-2015",10.84,"","22-FEB-2021",2015-12-16
"S77_T","65461","17-DEC-2015",10.87,"","22-FEB-2021",2015-12-17
"S77_T","65461","18-DEC-2015",11.18,"","22-FEB-2021",2015-12-18
"S77_T","65461","19-DEC-2015",11.16,"","22-FEB-2021",2015-12-19
"S77_T","65461","20-DEC-2015",10.93,"","22-FEB-2021",2015-12-20
"S77_T","65461","21-DEC-2015",10.86,"","22-FEB-2021",2015-12-21
"S77_T","65461","22-DEC-2015",11.23,"","22-FEB-2021",2015-12-22
"S77_T","65461","23-DEC-2015",11.24,"","22-FEB-2021",2015-12-23
"S77_T","65461","24-DEC-2015",11.23,"","22-FEB-2021",2015-12-24
"S77_T","65461","25-DEC-2015",11.14,"","22-FEB-2021",2015-12-25
"S77_T","65461","26-DEC-2015",11.07,"","22-FEB-2021",2015-12-26
"S77_T","65461","27-DEC-2015",11.18,"","22-FEB-2021",2015-12-27
"S77_T","65461","28-DEC-2015",11.18,"","22-FEB-2021",2015-12-28
"S77_T","65461","29-DEC-2015",10.76,"","22-FEB-2021",2015-12-29
"S77_T","65461","30-DEC-2015",10.67,"","22-FEB-2021",2015-12-30
"S77_T","65461","31-DEC-2015",11,"","22-FEB-2021",2015-12-31
"S77_T","65461","01-JAN-2016",11.24,"","22-FEB-2021",2016-01-01
"S77_T","65461","02-JAN-2016",11.31,"","22-FEB-2021",2016-01-02
"S77_T","65461","03-JAN-2016",11.28,"","22-FEB-2021",2016-01-03
"S77_T","65461","04-JAN-2016",11.13,"","22-FEB-2021",2016-01-04
"S77_T","65461","05-JAN-2016",11.27,"","22-FEB-2021",2016-01-05
"S77_T","65461","06-JAN-2016",11.22,"","22-FEB-2021",2016-01-06
"S77_T","65461","07-JAN-2016",11.09,"","22-FEB-2021",2016-01-07
"S77_T","65461","08-JAN-2016",11.05,"","22-FEB-2021",2016-01-08
"S77_T","65461","09-JAN-2016",11.37,"","22-FEB-2021",2016-01-09
"S77_T","65461","10-JAN-2016",11.28,"","22-FEB-2021",2016-01-10
"S77_T","65461","11-JAN-2016",11.28,"","22-FEB-2021",2016-01-11
"S77_T","65461","12-JAN-2016",11.11,"","22-FEB-2021",2016-01-12
"S77_T","65461","13-JAN-2016",11,"","22-FEB-2021",2016-01-13
"S77_T","65461","14-JAN-2016",10.99,"","22-FEB-2021",2016-01-14
"S77_T","65461","15-JAN-2016",11.26,"","22-FEB-2021",2016-01-15
"S77_T","65461","16-JAN-2016",11.62,"","22-FEB-2021",2016-01-16
"S77_T","65461","17-JAN-2016",11.59,"","22-FEB-2021",2016-01-17
"S77_T","65461","18-JAN-2016",11.39,"","22-FEB-2021",2016-01-18
"S77_T","65461","19-JAN-2016",10.92,"","22-FEB-2021",2016-01-19
"S77_T","65461","20-JAN-2016",10.83,"","22-FEB-2021",2016-01-20
"S77_T","65461","21-JAN-2016",11.21,"","22-FEB-2021",2016-01-21
"S77_T","65461","22-JAN-2016",11.28,"","22-FEB-2021",2016-01-22
"S77_T","65461","23-JAN-2016",11.35,"","22-FEB-2021",2016-01-23
"S77_T","65461","24-JAN-2016",11.09,"","22-FEB-2021",2016-01-24
"S77_T","65461","25-JAN-2016",11.38,"","22-FEB-2021",2016-01-25
"S77_T","65461","26-JAN-2016",11.09,"","22-FEB-2021",2016-01-26
"S77_T","65461","27-JAN-2016",11.33,"","22-FEB-2021",2016-01-27
"S77_T","65461","28-JAN-2016",11.55,"","22-FEB-2021",2016-01-28
"S77_T","65461","29-JAN-2016",11.43,"","22-FEB-2021",2016-01-29
"S77_T","65461","30-JAN-2016",11.13,"","22-FEB-2021",2016-01-30
"S77_T","65461","31-JAN-2016",11.11,"","22-FEB-2021",2016-01-31
"S77_T","65461","01-FEB-2016",11.76,"","22-FEB-2021",2016-02-01
"S77_T","65461","02-FEB-2016",11.58,"","22-FEB-2021",2016-02-02
"S77_T","65461","03-FEB-2016",11.35,"","22-FEB-2021",2016-02-03
"S77_T","65461","04-FEB-2016",11.29,"","22-FEB-2021",2016-02-04
"S77_T","65461","05-FEB-2016",11.31,"","22-FEB-2021",2016-02-05
"S77_T","65461","06-FEB-2016",11.19,"","22-FEB-2021",2016-02-06
"S77_T","65461","07-FEB-2016",11.35,"","22-FEB-2021",2016-02-07
"S77_T","65461","08-FEB-2016",11.32,"","22-FEB-2021",2016-02-08
"S77_T","65461","09-FEB-2016",11.3,"","22-FEB-2021",2016-02-09
"S77_T","65461","10-FEB-2016",11.15,"","22-FEB-2021",2016-02-10
"S77_T","65461","11-FEB-2016",11.45,"","22-FEB-2021",2016-02-11
"S77_T","65461","12-FEB-2016",11.2,"","22-FEB-2021",2016-02-12
"S77_T","65461","13-FEB-2016",11.23,"","22-FEB-2021",2016-02-13
"S77_T","65461","14-FEB-2016",11.14,"","22-FEB-2021",2016-02-14
"S77_T","65461","15-FEB-2016",11.13,"","22-FEB-2021",2016-02-15
"S77_T","65461","16-FEB-2016",11.54,"","22-FEB-2021",2016-02-16
"S77_T","65461","17-FEB-2016",11.59,"","22-FEB-2021",2016-02-17
"S77_T","65461","18-FEB-2016",11.46,"","22-FEB-2021",2016-02-18
"S77_T","65461","19-FEB-2016",11.35,"","22-FEB-2021",2016-02-19
"S77_T","65461","20-FEB-2016",11.25,"","22-FEB-2021",2016-02-20
"S77_T","65461","21-FEB-2016",11.19,"","22-FEB-2021",2016-02-21
"S77_T","65461","22-FEB-2016",11.02,"","22-FEB-2021",2016-02-22
"S77_T","65461","23-FEB-2016",11.15,"","22-FEB-2021",2016-02-23
"S77_T","65461","24-FEB-2016",10.94,"","22-FEB-2021",2016-02-24
"S77_T","65461","25-FEB-2016",10.95,"","22-FEB-2021",2016-02-25
"S77_T","65461","26-FEB-2016",11.04,"","22-FEB-2021",2016-02-26
"S77_T","65461","27-FEB-2016",11.07,"","22-FEB-2021",2016-02-27
"S77_T","65461","28-FEB-2016",11.15,"","22-FEB-2021",2016-02-28
"S77_T","65461","29-FEB-2016",11.09,"","22-FEB-2021",2016-02-29
"S77_T","65461","01-MAR-2016",10.88,"","22-FEB-2021",2016-03-01
"S77_T","65461","02-MAR-2016",11.07,"","22-FEB-2021",2016-03-02
"S77_T","65461","03-MAR-2016",10.94,"","22-FEB-2021",2016-03-03
"S77_T","65461","04-MAR-2016",10.98,"","22-FEB-2021",2016-03-04
"S77_T","65461","05-MAR-2016",11.27,"","22-FEB-2021",2016-03-05
"S77_T","65461","06-MAR-2016",11.19,"","22-FEB-2021",2016-03-06
"S77_T","65461","07-MAR-2016",11.06,"","22-FEB-2021",2016-03-07
"S77_T","65461","08-MAR-2016",10.84,"","22-FEB-2021",2016-03-08
"S77_T","65461","09-MAR-2016",10.76,"","22-FEB-2021",2016-03-09
"S77_T","65461","10-MAR-2016",10.78,"","22-FEB-2021",2016-03-10
"S77_T","65461","11-MAR-2016",10.81,"","22-FEB-2021",2016-03-11
"S77_T","65461","12-MAR-2016",10.96,"","22-FEB-2021",2016-03-12
"S77_T","65461","13-MAR-2016",11.09,"","22-FEB-2021",2016-03-13
"S77_T","65461","14-MAR-2016",11.11,"","22-FEB-2021",2016-03-14
"S77_T","65461","15-MAR-2016",10.94,"","22-FEB-2021",2016-03-15
"S77_T","65461","16-MAR-2016",10.9,"","22-FEB-2021",2016-03-16
"S77_T","65461","17-MAR-2016",10.98,"","22-FEB-2021",2016-03-17
"S77_T","65461","18-MAR-2016",11.04,"","22-FEB-2021",2016-03-18
"S77_T","65461","19-MAR-2016",11.12,"","22-FEB-2021",2016-03-19
"S77_T","65461","20-MAR-2016",10.87,"","22-FEB-2021",2016-03-20
"S77_T","65461","21-MAR-2016",10.93,"","22-FEB-2021",2016-03-21
"S77_T","65461","22-MAR-2016",11.19,"","22-FEB-2021",2016-03-22
"S77_T","65461","23-MAR-2016",10.96,"","22-FEB-2021",2016-03-23
"S77_T","65461","24-MAR-2016",10.87,"","22-FEB-2021",2016-03-24
"S77_T","65461","25-MAR-2016",11.02,"","22-FEB-2021",2016-03-25
"S77_T","65461","26-MAR-2016",10.99,"","22-FEB-2021",2016-03-26
"S77_T","65461","27-MAR-2016",10.88,"","22-FEB-2021",2016-03-27
"S77_T","65461","28-MAR-2016",10.92,"","22-FEB-2021",2016-03-28
"S77_T","65461","29-MAR-2016",10.94,"","22-FEB-2021",2016-03-29
"S77_T","65461","30-MAR-2016",10.74,"","22-FEB-2021",2016-03-30
"S77_T","65461","31-MAR-2016",10.54,"","22-FEB-2021",2016-03-31
"S77_T","65461","01-APR-2016",11.32,"","22-FEB-2021",2016-04-01
"S77_T","65461","02-APR-2016",10.94,"","22-FEB-2021",2016-04-02
"S77_T","65461","03-APR-2016",10.82,"","22-FEB-2021",2016-04-03
"S77_T","65461","04-APR-2016",10.98,"","22-FEB-2021",2016-04-04
"S77_T","65461","05-APR-2016",10.64,"","22-FEB-2021",2016-04-05
"S77_T","65461","06-APR-2016",10.76,"","22-FEB-2021",2016-04-06
"S77_T","65461","07-APR-2016",10.82,"","22-FEB-2021",2016-04-07
"S77_T","65461","08-APR-2016",10.99,"","22-FEB-2021",2016-04-08
"S77_T","65461","09-APR-2016",10.93,"","22-FEB-2021",2016-04-09
"S77_T","65461","10-APR-2016",10.9,"","22-FEB-2021",2016-04-10
"S77_T","65461","11-APR-2016",10.97,"","22-FEB-2021",2016-04-11
"S77_T","65461","12-APR-2016",10.84,"","22-FEB-2021",2016-04-12
"S77_T","65461","13-APR-2016",11,"","22-FEB-2021",2016-04-13
"S77_T","65461","14-APR-2016",10.95,"","22-FEB-2021",2016-04-14
"S77_T","65461","15-APR-2016",11.19,"","22-FEB-2021",2016-04-15
"S77_T","65461","16-APR-2016",11.18,"","22-FEB-2021",2016-04-16
"S77_T","65461","17-APR-2016",11,"","22-FEB-2021",2016-04-17
"S77_T","65461","18-APR-2016",10.79,"","22-FEB-2021",2016-04-18
"S77_T","65461","19-APR-2016",10.72,"","22-FEB-2021",2016-04-19
"S77_T","65461","20-APR-2016",10.85,"","22-FEB-2021",2016-04-20
"S77_T","65461","21-APR-2016",10.79,"","22-FEB-2021",2016-04-21
"S77_T","65461","22-APR-2016",10.89,"","22-FEB-2021",2016-04-22
"S77_T","65461","23-APR-2016",11.03,"","22-FEB-2021",2016-04-23
"S77_T","65461","24-APR-2016",10.72,"","22-FEB-2021",2016-04-24
"S77_T","65461","25-APR-2016",11.1,"","22-FEB-2021",2016-04-25
"S77_T","65461","26-APR-2016",11.07,"","22-FEB-2021",2016-04-26
"S77_T","65461","27-APR-2016",11.11,"","22-FEB-2021",2016-04-27
"S77_T","65461","28-APR-2016",11.07,"","22-FEB-2021",2016-04-28
"S77_T","65461","29-APR-2016",11,"","22-FEB-2021",2016-04-29
"S77_T","65461","30-APR-2016",10.86,"","22-FEB-2021",2016-04-30
"S77_T","65461","01-MAY-2016",10.72,"","22-FEB-2021",2016-05-01
"S77_T","65461","02-MAY-2016",11,"","22-FEB-2021",2016-05-02
"S77_T","65461","03-MAY-2016",11.18,"","22-FEB-2021",2016-05-03
"S77_T","65461","04-MAY-2016",11.17,"","22-FEB-2021",2016-05-04
"S77_T","65461","05-MAY-2016",10.8,"","22-FEB-2021",2016-05-05
"S77_T","65461","06-MAY-2016",10.59,"","22-FEB-2021",2016-05-06
"S77_T","65461","07-MAY-2016",11.02,"","22-FEB-2021",2016-05-07
"S77_T","65461","08-MAY-2016",10.95,"","22-FEB-2021",2016-05-08
"S77_T","65461","09-MAY-2016",10.74,"","22-FEB-2021",2016-05-09
"S77_T","65461","10-MAY-2016",10.58,"","22-FEB-2021",2016-05-10
"S77_T","65461","11-MAY-2016",10.61,"","22-FEB-2021",2016-05-11
"S77_T","65461","12-MAY-2016",10.89,"","22-FEB-2021",2016-05-12
"S77_T","65461","13-MAY-2016",10.91,"","22-FEB-2021",2016-05-13
"S77_T","65461","14-MAY-2016",10.87,"","22-FEB-2021",2016-05-14
"S77_T","65461","15-MAY-2016",10.87,"","22-FEB-2021",2016-05-15
"S77_T","65461","16-MAY-2016",10.92,"","22-FEB-2021",2016-05-16
"S77_T","65461","17-MAY-2016",11.14,"","22-FEB-2021",2016-05-17
"S77_T","65461","18-MAY-2016",11.58,"","22-FEB-2021",2016-05-18
"S77_T","65461","19-MAY-2016",11.47,"","22-FEB-2021",2016-05-19
"S77_T","65461","20-MAY-2016",10.79,"","22-FEB-2021",2016-05-20
"S77_T","65461","21-MAY-2016",10.78,"","22-FEB-2021",2016-05-21
"S77_T","65461","22-MAY-2016",10.78,"","22-FEB-2021",2016-05-22
"S77_T","65461","23-MAY-2016",11.53,"","22-FEB-2021",2016-05-23
"S77_T","65461","24-MAY-2016",11.22,"","22-FEB-2021",2016-05-24
"S77_T","65461","25-MAY-2016",10.82,"","22-FEB-2021",2016-05-25
"S77_T","65461","26-MAY-2016",10.86,"","22-FEB-2021",2016-05-26
"S77_T","65461","27-MAY-2016",10.87,"","22-FEB-2021",2016-05-27
"S77_T","65461","28-MAY-2016",11.15,"","22-FEB-2021",2016-05-28
"S77_T","65461","29-MAY-2016",10.77,"","22-FEB-2021",2016-05-29
