"date","cloud.area","bloom.area.m2","vis.bloom","median","mean","min","max","sd","N","cloud.area.per","bloom.area.mi2","bloom.area.per","date2"
2021-09-12,80550000,1800000,0,55975.760149511,58868.8445285423,27289.7778280804,108642.562361706,23276.2239850191,20,0.0446415571957205,0.6949836,0.0997576697111072,2021.69589041096
2021-09-13,33390000,242010000,0,87096.3589956081,99161.7612606096,6486.34433548237,570164.272280747,68046.2873728806,2689,0.0185050477314104,93.44054502,13.4124186926584,2021.69863013699
2021-09-16,37620000,329940000,0,84722.7414140596,115668.147967387,6486.34433548237,751622.894018205,96889.2022879258,3666,0.0208493529696214,127.39049388,18.285580858046,2021.70684931507
2021-09-17,92520000,198720000,0,147231.250243272,182611.987499574,6486.34433548237,794328.234724281,137719.34957769,2208,0.0512754422315091,76.72618944,11.0132467361062,2021.7095890411
2021-09-19,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.71506849315
2021-09-20,170190000,301320000,0.03474918,155596.563160508,181090.554664511,6486.34433548237,1047128.5480509,136105.245974501,3348,0.0943208767118519,116.34025464,16.6994339096393,2021.71780821918
2021-09-21,1023300000,0,0,NA,NA,Inf,-Inf,NA,0,0.567122352307644,0,0,2021.72054794521
2021-09-23,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.72602739726
2021-09-24,36630000,527580000,0,108642.562361706,135560.889581138,6486.34433548237,887156.012037961,104436.25887023,5862,0.0203006857862103,203.69969316,29.2389729923255,2021.72876712329
2021-09-25,85320000,256050000,0,108642.562361706,122407.82648346,6486.34433548237,524807.460249772,84115.7816710693,2845,0.0472851354430648,98.8614171,14.190528516405,2021.73150684932
2021-09-27,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.73698630137
2021-09-28,2700000,526860000,0,105681.750921366,134130.779244526,6486.34433548237,816582.371358592,101708.318264746,5854,0.00149636504566661,203.42169972,29.1990699244411,2021.7397260274
2021-09-29,98280000,137700000,0,222843.51492703,239792.872852004,6854.88226452661,539510.622515127,123178.845970793,1530,0.0544676876622645,53.1662454,7.6314617328997,2021.74246575342
2021-10-01,827730000,9450000,0,111686.324778056,128330.64060164,10375.2841581801,570164.272280747,97427.5111162033,105,0.458735644166526,3.6486639,0.523727765983313,2021.74794520548
2021-10-02,540000,393660000,0,97274.7223776964,118481.389697837,6486.34433548237,794328.234724281,88127.1022226473,4374,0.000299273009133322,151.99291332,21.8170023658191,2021.75068493151
2021-10-03,188370000,0,0,NA,NA,Inf,-Inf,NA,0,0.104396401352674,0,0,2021.75342465753
2021-10-05,3960000,628020000,0.38224098,155596.563160508,182051.653425416,6486.34433548237,1169499.39101987,150602.644372787,6978,0.00219466873364436,242.47977804,34.8054509622053,2021.75890410959
2021-10-06,57060000,494280000,0,108642.562361706,131491.127093146,6486.34433548237,963829.023623971,111259.741025858,5492,0.031623181298421,190.84249656,27.39345610267,2021.76164383562
2021-10-07,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.76438356164
2021-10-09,190170000,218790000,0,77983.0110523258,90492.5354202221,6486.34433548237,912010.83935591,78087.2966994409,2431,0.105393978049785,84.47525658,12.1255447533851,2021.7698630137
2021-10-10,270000,387540000,0,66069.3448007596,78103.2727910151,6486.34433548237,444631.267469108,54084.4757540027,4306,0.000149636504566661,149.62996908,21.4778262888014,2021.77260273973
2021-10-13,28440000,399060000,0,64268.7717317019,73954.9249686744,6486.34433548237,420726.628384444,48941.3562342124,4434,0.0157617118143549,154.07786412,22.1162753749525,2021.78082191781
2021-10-14,129780000,233010000,0,60813.5001278718,70066.944558128,6486.34433548237,636795.520907916,52089.3394460873,2589,0.0719252798617083,89.96562702,12.9136303441028,2021.78356164384
2021-10-16,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.78904109589
2021-10-17,24930000,236700000,0,60813.5001278718,64827.7899141609,6486.34433548237,366437.574647833,40488.5649736738,2630,0.0138164372549883,91.3903434,13.1181335670106,2021.79178082192
2021-10-18,720000,461430000,0,89536.4765549594,98300.9832184948,6486.34433548237,672976.656284317,62208.36962733,5127,0.000399030678844429,178.15904586,25.5728786304423,2021.79452054795
2021-10-20,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.8
2021-10-21,43920000,380610000,0,80167.8063387679,97413.2294929698,6486.34433548237,510504.999975406,69479.590673896,4229,0.0243408714095102,146.95428222,21.0937592604136,2021.80273972603
2021-10-22,333180000,130500000,0,67920.3632617184,86056.0610793706,6486.34433548237,602559.586074357,72508.0096139917,1450,0.184651446635259,50.386311,7.23243105405527,2021.80547945205
2021-10-24,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.81095890411
2021-10-25,1119600000,0,0,NA,NA,Inf,-Inf,NA,0,0.620492705603087,0,0,2021.81369863014
2021-10-26,81720000,206100000,0,69823.2404077171,76742.0913900259,6486.34433548237,328095.293113119,48377.5224259486,2290,0.0452899820488427,79.5756222,11.4222531819218,2021.81643835616
2021-10-28,1108620000,0,0,NA,NA,Inf,-Inf,NA,0,0.614407487750709,0,0,2021.82191780822
2021-10-29,14580000,285390000,0,67920.3632617184,78509.5456897266,6486.34433548237,398107.170553497,53486.7457895332,3171,0.00808037124659968,110.18964978,15.816578532696,2021.82465753425
2021-10-30,165240000,0,0,NA,NA,Inf,-Inf,NA,0,0.0915775407947964,0,0,2021.82739726027
2021-11-01,372330000,196470000,0,102801.629812647,106446.343165361,6486.34433548237,310455.958812836,60117.894397484,2183,0.206348739797425,75.85745994,10.8885496489674,2021.83287671233
2021-11-02,788580000,0,0,NA,NA,Inf,-Inf,NA,0,0.437038351004361,0,0,2021.83561643836
2021-11-03,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.83835616438
2021-11-05,1379880000,0,0,NA,NA,Inf,-Inf,NA,0,0.764742296005348,0,0,2021.84383561644
2021-11-06,178920000,47430000,0,54450.2652842421,63357.6694935259,6486.34433548237,183653.834334835,44207.6332951955,527,0.0991591236928406,18.31281786,2.62861459688767,2021.84657534247
2021-11-09,71460000,221760000,0,80167.8063387679,86050.3671865137,6486.34433548237,524807.460249772,49519.8899854404,2464,0.0396037948753096,85.62197952,12.2901449084084,2021.85479452055
2021-11-10,51840000,339120000,0,92044.957175317,100878.974893063,6668.06769213622,570164.272280747,66620.1756034532,3768,0.0287302088767989,130.93491024,18.7943449735726,2021.85753424658
2021-11-12,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.86301369863
2021-11-13,29790000,297090000,0.27799344,135518.941235103,159629.069137677,6486.34433548237,2466039.33723434,136581.445917203,3301,0.0165098943371882,114.70704318,16.4650033858182,2021.86575342466
2021-11-14,555840000,154530000,0,205116.217882556,210296.323948835,71779.4291271362,387257.644921617,59154.4259599688,1717,0.308051684067899,59.66434206,8.56419594469855,2021.86849315069
2021-11-16,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.87397260274
2021-11-17,237780000,224910000,0,111686.324778056,115160.106793041,6486.34433548237,483058.802039773,66119.0589022088,2499,0.131779881688373,86.83820082,12.4647208304028,2021.87671232877
2021-11-18,1405260000,0,0,NA,NA,Inf,-Inf,NA,0,0.778808127434614,0,0,2021.87945205479
2021-11-20,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.88493150685
2021-11-21,422550000,53820000,0,48752.8490103386,57290.4777029083,6486.34433548237,432513.831035009,46045.794736477,598,0.234181129646824,20.78000964,2.98275432436211,2021.88767123288
2021-11-22,235890000,33660000,0,59156.1634175474,70332.3503610689,6486.34433548237,337287.308658869,50069.5584678289,374,0.130732426156406,12.99619332,1.8654684235977,2021.8904109589
2021-11-24,17460000,187380000,0,97274.7223776964,108321.125816695,6486.34433548237,444631.267469108,61754.17046595,2082,0.0096764939619774,72.34779276,10.3847734169263,2021.89589041096
2021-11-25,962460000,90000,0,54450.2652842421,54450.2652842421,54450.2652842421,54450.2652842421,NA,1,0.53340425994529,0.03474918,0.00498788348555536,2021.89863013699
2021-11-26,204300000,0,0,NA,NA,Inf,-Inf,NA,0,0.113224955122107,0,0,2021.90136986301
2021-11-28,0,288990000,0,84722.7414140596,89204.8339842762,6486.34433548237,469894.108605215,48222.1994488117,3211,0,111.57961698,16.0160938721183,2021.90684931507
2021-11-29,100800000,125280000,0,48752.8490103386,53551.9493988263,6486.34433548237,346736.850452532,37611.3298901665,1392,0.05586429503822,48.37085856,6.94313381189306,2021.9095890411
2021-11-30,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.91232876712
2021-12-02,0,233730000,0,66069.3448007596,72212.5784215131,6486.34433548237,444631.267469108,44958.3231260624,2597,0,90.24362046,12.9535334119873,2021.91780821918
2021-12-03,360000,254610000,0,82413.8115013002,88574.8999625566,6486.34433548237,602559.586074357,57276.1672805933,2829,0.000199515339422214,98.30543022,14.1107223806361,2021.92054794521
2021-12-06,921870000,31680000,0,44874.5389933132,51059.3160183017,6486.34433548237,310455.958812836,33437.6455815068,352,0.510908905425436,12.23171136,1.75573498691549,2021.92876712329
2021-12-07,304020000,167580000,0,87096.3589956081,93497.0417796853,7046.93068967147,457088.189614875,54391.5762889526,1862,0.16849070414206,64.70297316,9.28743905010408,2021.93150684932
2021-12-09,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.93698630137
2021-12-10,12060000,125100000,0,34994.5167028357,43885.0702254267,6486.34433548237,293764.965196153,35311.9791251693,1390,0.00668376387064418,48.3013602,6.93315804492195,2021.9397260274
2021-12-11,392040000,104760000,0,41304.7501990161,51325.7937806359,6668.06769213622,285759.054337495,39259.2919114058,1164,0.217272204630791,40.44804552,5.80589637718644,2021.94246575342
2021-12-13,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.94794520548
2021-12-14,446490000,0,0,NA,NA,Inf,-Inf,NA,0,0.247448899718401,0,0,2021.95068493151
2021-12-15,75960000,23490000,0,24434.3055269397,36418.2723992049,6854.88226452661,293764.965196153,38107.2739182255,261,0.0420977366180872,9.06953598,1.30183758972995,2021.95342465753
2021-12-17,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.95890410959
2021-12-18,533790000,21150000,0,48752.8490103386,54224.9582560176,6854.88226452661,169044.093164326,34697.0773956184,235,0.295831369528288,8.1660573,1.17215261910551,2021.96164383562
2021-12-19,36810000,0,0,NA,NA,Inf,-Inf,NA,0,0.0204004434559214,0,0,2021.96438356164
2021-12-21,1396710000,0,0,NA,NA,Inf,-Inf,NA,0,0.774069638123336,0,0,2021.9698630137
2021-12-22,2070000,116550000,0,69823.2404077171,75335.6314800121,6486.34433548237,346736.850452532,43067.3862962386,1295,0.00114721320167773,45.0001881,6.45930911379419,2021.97260273973
2021-12-23,179640000,0,0,NA,NA,Inf,-Inf,NA,0,0.099558154371685,0,0,2021.97534246575
2021-12-25,0,186030000,0,1e+05,106524.550144121,6668.06769213622,524807.460249772,57365.1238847884,2067,0,71.82655506,10.3099551646429,2021.98082191781
2021-12-27,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.98630136986
2021-12-29,720000,124920000,0,111686.324778056,108971.960018965,7046.93068967147,469894.108605215,54482.0368223773,1388,0.000399030678844429,48.23186184,6.92318227795084,2021.99178082192
2021-12-30,53640000,24210000,0,30478.9498962798,39740.6026054708,6486.34433548237,524807.460249772,40677.9463242697,269,0.0297277855739099,9.34752942,1.34174065761439,2021.99452054795
2021-01-02,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.00273972603
2021-01-03,315990000,2430000,0,25822.601906346,36751.920928761,7046.93068967147,105681.750921366,29299.2961527939,27,0.175124589177849,0.93822786,0.134672854109995,2021.00547945205
2021-01-04,441900000,16470000,0,34994.5167028357,49457.9220305882,6486.34433548237,285759.054337495,46755.5109714726,183,0.244905079140768,6.35909994,0.912782677856631,2021.00821917808
2021-01-06,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.01369863014
2021-01-07,927810000,1170000,0,17060.8238900312,22144.3705959509,6854.88226452661,59156.1634175474,15341.3043121646,13,0.514200908525902,0.45173934,0.0648424853122197,2021.01643835616
2021-01-08,3330000,24030000,0,59156.1634175474,85722.2886024747,6486.34433548237,619441.075076781,83032.8261670797,267,0.00184551688965548,9.27803106,1.33176489064328,2021.01917808219
2021-01-10,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.02465753425
2021-01-11,124110000,13770000,0,42461.9563946313,71879.2332405715,6486.34433548237,398107.170553497,74571.5145029156,153,0.0687829132658084,5.31662454,0.76314617328997,2021.02739726027
2021-01-12,1430550000,0,0,NA,NA,Inf,-Inf,NA,0,0.792824080029024,0,0,2021.0301369863
2021-01-14,133380000,2340000,0,23462.4257926488,36432.6454334609,8790.22516830884,131825.673855641,34642.8902701438,26,0.0739204332559304,0.90347868,0.129684970624439,2021.03561643836
2021-01-15,199080000,12600000,0,48088.5237681815,58047.5329397579,6668.06769213622,263026.799189538,46992.2775460799,140,0.110331982700485,4.8648852,0.69830368797775,2021.03835616438
2021-01-16,56790000,0,0,NA,NA,Inf,-Inf,NA,0,0.0314735447938543,0,0,2021.04109589041
2021-01-18,829980000,60840000,0,32210.6879128343,46919.7383461562,6486.34433548237,586138.164514028,48798.6211880872,676,0.459982615037915,23.49044568,3.37180923623542,2021.04657534247
2021-01-19,630000,48240000,0,34040.8189701001,65164.7452239312,6486.34433548237,570164.272280747,79545.4488580752,536,0.000349151843988875,18.62556048,2.67350554825767,2021.04931506849
2021-01-20,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.05205479452
2021-01-22,90000,42840000,0,32210.6879128343,53115.4469425934,6668.06769213622,570164.272280747,61749.9457053331,476,4.98788348555536e-05,16.54060968,2.37423253912435,2021.05753424658
2021-01-23,53910000,3330000,0,40179.081084894,60605.2363523899,7447.31973905989,285759.054337495,60134.0895189973,37,0.0298774220784766,1.28571966,0.184551688965548,2021.0602739726
2021-01-26,5850000,13500000,0,32210.6879128343,67891.2660982433,7046.93068967147,376703.798983909,81181.0489543994,150,0.00324212426561098,5.212377,0.748182522833304,2021.06849315068
2021-01-27,188280000,27450000,0,34040.8189701001,53488.375588678,6486.34433548237,409260.659730011,56095.9193697903,305,0.104346522517818,10.5984999,1.52130446309438,2021.07123287671
2021-01-29,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.07671232877
2021-01-30,16560000,102600000,0,28054.3363795171,43197.883582347,6486.34433548237,398107.170553497,47704.9100339361,1140,0.00917770561342186,39.6140652,5.68618717353311,2021.07945205479
2021-01-31,195120000,4950000,0,60813.5001278718,96631.667979819,8790.22516830884,337287.308658869,92867.0411111219,55,0.10813731396684,1.9112049,0.274333591705545,2021.08219178082
2021-02-02,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.08767123288
2021-02-03,0,230040000,0,23768.4028662488,34418.7278701072,6486.34433548237,469894.108605215,40053.6434088371,2556,0,88.81890408,12.7490301890795,2021.0904109589
2021-02-04,3510000,428040000,0,32210.6879128343,52745.2206505851,6486.34433548237,816582.371358592,74492.5768854109,4756,0.00194527455936659,165.26710008,23.7223738573013,2021.09315068493
2021-02-06,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.09863013699
2021-02-07,999900000,0,0,NA,NA,Inf,-Inf,NA,0,0.5541538552452,0,0,2021.10136986301
2021-02-08,642330000,0,0,NA,NA,Inf,-Inf,NA,0,0.355985244364086,0,0,2021.10410958904
2021-02-10,4860000,17370000,0,33113.1121482591,48413.8789540731,6668.06769213622,285759.054337495,46094.2121106115,193,0.00269345708219989,6.70659174,0.962661512712184,2021.1095890411
2021-02-11,400770000,12870000,0,25118.8643150958,42165.2786769085,6668.06769213622,277971.326775929,43653.538570109,143,0.22211045161178,4.96913274,0.713267338434416,2021.11232876712
2021-02-12,50760000,0,0,NA,NA,Inf,-Inf,NA,0,0.0281316628585322,0,0,2021.11506849315
2021-02-14,134100000,450000,0,44874.5389933132,65135.2474928539,8317.63771102671,121338.885046498,51529.3029913587,5,0.0743194639347749,0.1737459,0.0249394174277768,2021.12054794521
2021-02-15,54990000,360000,0,54245.5721401542,54897.6771588145,19054.6071796325,92044.957175317,38829.5946153115,4,0.0304759680967432,0.13899672,0.0199515339422214,2021.12328767123
2021-02-16,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.12602739726
2021-02-18,46800000,3960000,0,33576.9655591796,52041.2103232206,7447.31973905989,229086.765276777,54000.0985204296,44,0.0259369941248879,1.52896392,0.219466873364436,2021.13150684931
2021-02-19,114300000,0,0,NA,NA,Inf,-Inf,NA,0,0.0633461202665531,0,0,2021.13424657534
2021-02-22,74970000,8370000,0,34040.8189701001,54507.9407364521,6854.88226452661,222843.51492703,49301.5790019812,93,0.0415490694346762,3.23167374,0.463873164156648,2021.14246575342
2021-02-23,250560000,360000,0,53616.800747116,60546.551535636,20137.2424986239,114815.362149688,48013.2641233057,4,0.138862676237861,0.13899672,0.0199515339422214,2021.14520547945
2021-02-25,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.15068493151
2021-02-26,1530000,22680000,0,34517.6678364679,47146.2369776515,6486.34433548237,310455.958812836,47052.2436039727,252,0.000847940192544411,8.75679336,1.25694663835995,2021.15342465753
2021-02-27,70290000,9990000,0,46131.7574560379,63075.1636906642,9036.494737223,277971.326775929,56079.5528781311,111,0.0389553700221874,3.85715898,0.553655066896645,2021.15616438356
2021-03-01,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.16164383562
2021-03-02,360810000,9360000,0,31771.7725779951,47739.6039354687,7046.93068967147,199526.231496888,38664.6225677498,104,0.199964248935914,3.61391472,0.518739882497757,2021.16438356164
2021-03-03,498150000,0,0,NA,NA,Inf,-Inf,NA,0,0.276079350925489,0,0,2021.16712328767
2021-03-05,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.17260273973
2021-03-06,694530000,0,0,NA,NA,Inf,-Inf,NA,0,0.384914968580307,0,0,2021.17534246575
2021-03-07,2340000,59580000,0,28840.3150312661,58159.0748695419,6486.34433548237,444631.267469108,71533.3394074962,662,0.00129684970624439,23.00395716,3.30197886743765,2021.17808219178
2021-03-09,47610000,7380000,0,67920.3632617184,87540.834596467,6854.88226452661,356451.133426244,80173.3266975574,82,0.0263859036385879,2.84943276,0.409006445815539,2021.18356164384
2021-03-10,251910000,16110000,0,48752.8490103386,75664.9701831976,7046.93068967147,409260.659730011,73208.7086333844,179,0.139610858760695,6.22010322,0.892831143914409,2021.18630136986
2021-03-11,12600000,0,0,NA,NA,Inf,-Inf,NA,0,0.0069830368797775,0,0,2021.18904109589
2021-03-13,3060000,23490000,0,40179.081084894,57004.5088913527,6486.34433548237,328095.293113119,51213.1544600008,261,0.00169588038508882,9.06953598,1.30183758972995,2021.19452054795
2021-03-14,22410000,56520000,0,38018.9396320561,54903.837816324,6486.34433548237,356451.133426244,55071.6723421535,628,0.0124198298790328,21.82248504,3.13239082892877,2021.19726027397
2021-03-15,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.2
2021-03-17,33390000,18450000,0,39084.0895792402,52938.8154923449,6486.34433548237,387257.644921617,53912.3413408559,205,0.0185050477314104,7.1235819,1.02251611453885,2021.20547945205
2021-03-18,36450000,15300000,0,41304.7501990161,65004.9481340716,6486.34433548237,409260.659730011,68764.058447964,170,0.0202009281164992,5.9073606,0.847940192544411,2021.20821917808
2021-03-21,477810000,0,0,NA,NA,Inf,-Inf,NA,0,0.264806734248134,0,0,2021.21643835616
2021-03-22,252360000,10620000,0,79075.4086955469,114684.994241588,8317.63771102671,554625.71295791,111256.781896956,118,0.139860252934972,4.10040324,0.588570251295532,2021.21917808219
2021-03-24,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.22465753425
2021-03-25,254250000,41850000,0,42461.9563946313,69318.8480671931,6486.34433548237,496592.321450336,77086.7880000393,465,0.140907708466939,16.1583687,2.31936582078324,2021.22739726027
2021-03-26,68850000,20970000,0,51522.8644581756,63834.7994051941,7046.93068967147,229086.765276777,46868.1961273575,233,0.0381573086644985,8.09655894,1.1621768521344,2021.2301369863
2021-03-28,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2021.23561643836
2021-03-29,405360000,77310000,0,75857.7575029184,84749.9624721833,6486.34433548237,409260.659730011,57863.318262929,859,0.224654272189413,29.84954562,4.28459191409205,2021.23835616438
